local_id,x,y,z,rib_index,stringer_index,tag,h,global_id
1325,17.9552695418823,11.7215414946476,-0.01,48,16,stringer,intrados,4434
1396,18.0122347889772,11.5720257408842,-0.01,48,17,stringer,intrados,4435
1465,18.0692000360721,11.4225099871209,-0.01,48,18,stringer,intrados,4436
1531,18.1261652831669,11.2729942333575,-0.01,48,19,stringer,intrados,4437
1594,18.1831305302618,11.1234784795942,-0.01,48,20,stringer,intrados,4438
1654,18.2400957773567,10.9739627258308,-0.01,48,21,stringer,intrados,4439
1711,18.2970610244515,10.8244469720675,-0.01,48,22,stringer,intrados,4440
1766,18.3540262715464,10.6749312183042,-0.01,48,23,stringer,intrados,4441
1819,18.4109915186413,10.5254154645408,-0.01,48,24,stringer,intrados,4442
49,17.3708912997218,14.2384050328811,-0.01,49,-2,rear spars,intrados,4443
49,18.7228654880411,10.6899004595838,-0.01,49,-1,front spars,intrados,4444
46,17.4278565468166,14.0888892791177,-0.01,49,1,stringer,intrados,4445
134,17.4848217939115,13.9393735253544,-0.01,49,2,stringer,intrados,4446
222,17.5417870410064,13.789857771591,-0.01,49,3,stringer,intrados,4447
310,17.5987522881012,13.6403420178277,-0.01,49,4,stringer,intrados,4448
398,17.6557175351961,13.4908262640644,-0.01,49,5,stringer,intrados,4449
487,17.712682782291,13.341310510301,-0.01,49,6,stringer,intrados,4450
576,17.7696480293858,13.1917947565377,-0.01,49,7,stringer,intrados,4451
665,17.8266132764807,13.0422790027743,-0.01,49,8,stringer,intrados,4452
754,17.8835785235756,12.892763249011,-0.01,49,9,stringer,intrados,4453
844,17.9405437706704,12.7432474952476,-0.01,49,10,stringer,intrados,4454
931,17.9975090177653,12.5937317414843,-0.01,49,11,stringer,intrados,4455
1016,18.0544742648602,12.444215987721,-0.01,49,12,stringer,intrados,4456
1098,18.111439511955,12.2947002339576,-0.01,49,13,stringer,intrados,4457
1177,18.1684047590499,12.1451844801943,-0.01,49,14,stringer,intrados,4458
1253,18.2253700061448,11.9956687264309,-0.01,49,15,stringer,intrados,4459
1326,18.2823352532397,11.8461529726676,-0.01,49,16,stringer,intrados,4460
1397,18.3393005003345,11.6966372189042,-0.01,49,17,stringer,intrados,4461
1466,18.3962657474294,11.5471214651409,-0.01,49,18,stringer,intrados,4462
1532,18.4532309945243,11.3976057113776,-0.01,49,19,stringer,intrados,4463
1595,18.5101962416191,11.2480899576142,-0.01,49,20,stringer,intrados,4464
1655,18.567161488714,11.0985742038509,-0.01,49,21,stringer,intrados,4465
1712,18.6241267358089,10.9490584500875,-0.01,49,22,stringer,intrados,4466
1767,18.6810919829037,10.7995426963242,-0.01,49,23,stringer,intrados,4467
50,17.6979570110791,14.3630165109011,-0.01,50,-2,rear spars,intrados,4468
50,19.0299705239345,10.8669023965206,-0.01,50,-1,front spars,intrados,4469
47,17.7549222581739,14.2135007571378,-0.01,50,1,stringer,intrados,4470
135,17.8118875052688,14.0639850033744,-0.01,50,2,stringer,intrados,4471
223,17.8688527523637,13.9144692496111,-0.01,50,3,stringer,intrados,4472
311,17.9258179994585,13.7649534958477,-0.01,50,4,stringer,intrados,4473
399,17.9827832465534,13.6154377420844,-0.01,50,5,stringer,intrados,4474
488,18.0397484936483,13.465921988321,-0.01,50,6,stringer,intrados,4475
577,18.0967137407431,13.3164062345577,-0.01,50,7,stringer,intrados,4476
666,18.153678987838,13.1668904807944,-0.01,50,8,stringer,intrados,4477
755,18.2106442349329,13.017374727031,-0.01,50,9,stringer,intrados,4478
845,18.2676094820278,12.8678589732677,-0.01,50,10,stringer,intrados,4479
932,18.3245747291226,12.7183432195043,-0.01,50,11,stringer,intrados,4480
1017,18.3815399762175,12.568827465741,-0.01,50,12,stringer,intrados,4481
1099,18.4385052233124,12.4193117119776,-0.01,50,13,stringer,intrados,4482
1178,18.4954704704072,12.2697959582143,-0.01,50,14,stringer,intrados,4483
1254,18.5524357175021,12.120280204451,-0.01,50,15,stringer,intrados,4484
1327,18.609400964597,11.9707644506876,-0.01,50,16,stringer,intrados,4485
1398,18.6663662116918,11.8212486969243,-0.01,50,17,stringer,intrados,4486
1467,18.7233314587867,11.6717329431609,-0.01,50,18,stringer,intrados,4487
1533,18.7802967058816,11.5222171893976,-0.01,50,19,stringer,intrados,4488
1596,18.8372619529764,11.3727014356342,-0.01,50,20,stringer,intrados,4489
1656,18.8942272000713,11.2231856818709,-0.01,50,21,stringer,intrados,4490
1713,18.9511924471662,11.0736699281076,-0.01,50,22,stringer,intrados,4491
1768,19.008157694261,10.9241541743442,-0.01,50,23,stringer,intrados,4492
51,18.0250227224364,14.4876279889211,-0.01,51,-2,rear spars,intrados,4493
51,19.3370755598279,11.0439043334574,-0.01,51,-1,front spars,intrados,4494
48,18.0819879695313,14.3381122351578,-0.01,51,1,stringer,intrados,4495
136,18.1389532166261,14.1885964813944,-0.01,51,2,stringer,intrados,4496
224,18.195918463721,14.0390807276311,-0.01,51,3,stringer,intrados,4497
312,18.2528837108159,13.8895649738677,-0.01,51,4,stringer,intrados,4498
400,18.3098489579107,13.7400492201044,-0.01,51,5,stringer,intrados,4499
489,18.3668142050056,13.5905334663411,-0.01,51,6,stringer,intrados,4500
578,18.4237794521005,13.4410177125777,-0.01,51,7,stringer,intrados,4501
667,18.4807446991953,13.2915019588144,-0.01,51,8,stringer,intrados,4502
756,18.5377099462902,13.141986205051,-0.01,51,9,stringer,intrados,4503
846,18.5946751933851,12.9924704512877,-0.01,51,10,stringer,intrados,4504
933,18.6516404404799,12.8429546975243,-0.01,51,11,stringer,intrados,4505
1018,18.7086056875748,12.693438943761,-0.01,51,12,stringer,intrados,4506
1100,18.7655709346697,12.5439231899977,-0.01,51,13,stringer,intrados,4507
1179,18.8225361817645,12.3944074362343,-0.01,51,14,stringer,intrados,4508
1255,18.8795014288594,12.244891682471,-0.01,51,15,stringer,intrados,4509
1328,18.9364666759543,12.0953759287076,-0.01,51,16,stringer,intrados,4510
1399,18.9934319230491,11.9458601749443,-0.01,51,17,stringer,intrados,4511
1468,19.050397170144,11.7963444211809,-0.01,51,18,stringer,intrados,4512
1534,19.1073624172389,11.6468286674176,-0.01,51,19,stringer,intrados,4513
1597,19.1643276643337,11.4973129136543,-0.01,51,20,stringer,intrados,4514
1657,19.2212929114286,11.3477971598909,-0.01,51,21,stringer,intrados,4515
1714,19.2782581585235,11.1982814061276,-0.01,51,22,stringer,intrados,4516
1769,19.3352234056184,11.0487656523642,-0.01,51,23,stringer,intrados,4517
52,18.3520884337937,14.6122394669411,-0.01,52,-2,rear spars,intrados,4518
52,19.6441805957214,11.2209062703943,-0.01,52,-1,front spars,intrados,4519
49,18.4090536808886,14.4627237131778,-0.01,52,1,stringer,intrados,4520
137,18.4660189279834,14.3132079594145,-0.01,52,2,stringer,intrados,4521
225,18.5229841750783,14.1636922056511,-0.01,52,3,stringer,intrados,4522
313,18.5799494221732,14.0141764518878,-0.01,52,4,stringer,intrados,4523
401,18.636914669268,13.8646606981244,-0.01,52,5,stringer,intrados,4524
490,18.6938799163629,13.7151449443611,-0.01,52,6,stringer,intrados,4525
579,18.7508451634578,13.5656291905977,-0.01,52,7,stringer,intrados,4526
668,18.8078104105526,13.4161134368344,-0.01,52,8,stringer,intrados,4527
757,18.8647756576475,13.2665976830711,-0.01,52,9,stringer,intrados,4528
847,18.9217409047424,13.1170819293077,-0.01,52,10,stringer,intrados,4529
934,18.9787061518372,12.9675661755444,-0.01,52,11,stringer,intrados,4530
1019,19.0356713989321,12.818050421781,-0.01,52,12,stringer,intrados,4531
1101,19.092636646027,12.6685346680177,-0.01,52,13,stringer,intrados,4532
1180,19.1496018931219,12.5190189142543,-0.01,52,14,stringer,intrados,4533
1256,19.2065671402167,12.369503160491,-0.01,52,15,stringer,intrados,4534
1329,19.2635323873116,12.2199874067277,-0.01,52,16,stringer,intrados,4535
1400,19.3204976344065,12.0704716529643,-0.01,52,17,stringer,intrados,4536
1469,19.3774628815013,11.920955899201,-0.01,52,18,stringer,intrados,4537
1535,19.4344281285962,11.7714401454376,-0.01,52,19,stringer,intrados,4538
1598,19.4913933756911,11.6219243916743,-0.01,52,20,stringer,intrados,4539
1658,19.5483586227859,11.4724086379109,-0.01,52,21,stringer,intrados,4540
1715,19.6053238698808,11.3228928841476,-0.01,52,22,stringer,intrados,4541
53,18.679154145151,14.7368509449612,-0.01,53,-2,rear spars,intrados,4542
53,19.9512856316148,11.3979082073311,-0.01,53,-1,front spars,intrados,4543
50,18.7361193922459,14.5873351911978,-0.01,53,1,stringer,intrados,4544
138,18.7930846393407,14.4378194374345,-0.01,53,2,stringer,intrados,4545
226,18.8500498864356,14.2883036836711,-0.01,53,3,stringer,intrados,4546
314,18.9070151335305,14.1387879299078,-0.01,53,4,stringer,intrados,4547
402,18.9639803806253,13.9892721761445,-0.01,53,5,stringer,intrados,4548
491,19.0209456277202,13.8397564223811,-0.01,53,6,stringer,intrados,4549
580,19.0779108748151,13.6902406686178,-0.01,53,7,stringer,intrados,4550
669,19.13487612191,13.5407249148544,-0.01,53,8,stringer,intrados,4551
758,19.1918413690048,13.3912091610911,-0.01,53,9,stringer,intrados,4552
848,19.2488066160997,13.2416934073277,-0.01,53,10,stringer,intrados,4553
935,19.3057718631946,13.0921776535644,-0.01,53,11,stringer,intrados,4554
1020,19.3627371102894,12.9426618998011,-0.01,53,12,stringer,intrados,4555
1102,19.4197023573843,12.7931461460377,-0.01,53,13,stringer,intrados,4556
1181,19.4766676044792,12.6436303922744,-0.01,53,14,stringer,intrados,4557
1257,19.533632851574,12.494114638511,-0.01,53,15,stringer,intrados,4558
1330,19.5905980986689,12.3445988847477,-0.01,53,16,stringer,intrados,4559
1401,19.6475633457638,12.1950831309843,-0.01,53,17,stringer,intrados,4560
1470,19.7045285928586,12.045567377221,-0.01,53,18,stringer,intrados,4561
1536,19.7614938399535,11.8960516234577,-0.01,53,19,stringer,intrados,4562
1599,19.8184590870484,11.7465358696943,-0.01,53,20,stringer,intrados,4563
1659,19.8754243341432,11.597020115931,-0.01,53,21,stringer,intrados,4564
1716,19.9323895812381,11.4475043621676,-0.01,53,22,stringer,intrados,4565
54,19.0062198565083,14.8614624229812,-0.01,54,-2,rear spars,intrados,4566
54,20.2583906675082,11.574910144268,-0.01,54,-1,front spars,intrados,4567
51,19.0631851036032,14.7119466692179,-0.01,54,1,stringer,intrados,4568
139,19.1201503506981,14.5624309154545,-0.01,54,2,stringer,intrados,4569
227,19.1771155977929,14.4129151616912,-0.01,54,3,stringer,intrados,4570
315,19.2340808448878,14.2633994079278,-0.01,54,4,stringer,intrados,4571
403,19.2910460919827,14.1138836541645,-0.01,54,5,stringer,intrados,4572
492,19.3480113390775,13.9643679004011,-0.01,54,6,stringer,intrados,4573
581,19.4049765861724,13.8148521466378,-0.01,54,7,stringer,intrados,4574
670,19.4619418332673,13.6653363928744,-0.01,54,8,stringer,intrados,4575
759,19.5189070803621,13.5158206391111,-0.01,54,9,stringer,intrados,4576
849,19.575872327457,13.3663048853478,-0.01,54,10,stringer,intrados,4577
936,19.6328375745519,13.2167891315844,-0.01,54,11,stringer,intrados,4578
1021,19.6898028216467,13.0672733778211,-0.01,54,12,stringer,intrados,4579
1103,19.7467680687416,12.9177576240577,-0.01,54,13,stringer,intrados,4580
1182,19.8037333158365,12.7682418702944,-0.01,54,14,stringer,intrados,4581
1258,19.8606985629313,12.6187261165311,-0.01,54,15,stringer,intrados,4582
1331,19.9176638100262,12.4692103627677,-0.01,54,16,stringer,intrados,4583
1402,19.9746290571211,12.3196946090044,-0.01,54,17,stringer,intrados,4584
1471,20.0315943042159,12.170178855241,-0.01,54,18,stringer,intrados,4585
1537,20.0885595513108,12.0206631014777,-0.01,54,19,stringer,intrados,4586
1600,20.1455247984057,11.8711473477143,-0.01,54,20,stringer,intrados,4587
1660,20.2024900455006,11.721631593951,-0.01,54,21,stringer,intrados,4588
55,19.3332855678656,14.9860739010012,-0.01,55,-2,rear spars,intrados,4589
55,20.5654957034016,11.7519120812048,-0.01,55,-1,front spars,intrados,4590
52,19.3902508149605,14.8365581472379,-0.01,55,1,stringer,intrados,4591
140,19.4472160620554,14.6870423934745,-0.01,55,2,stringer,intrados,4592
228,19.5041813091502,14.5375266397112,-0.01,55,3,stringer,intrados,4593
316,19.5611465562451,14.3880108859478,-0.01,55,4,stringer,intrados,4594
404,19.61811180334,14.2384951321845,-0.01,55,5,stringer,intrados,4595
493,19.6750770504348,14.0889793784212,-0.01,55,6,stringer,intrados,4596
582,19.7320422975297,13.9394636246578,-0.01,55,7,stringer,intrados,4597
671,19.7890075446246,13.7899478708945,-0.01,55,8,stringer,intrados,4598
760,19.8459727917194,13.6404321171311,-0.01,55,9,stringer,intrados,4599
850,19.9029380388143,13.4909163633678,-0.01,55,10,stringer,intrados,4600
937,19.9599032859092,13.3414006096044,-0.01,55,11,stringer,intrados,4601
1022,20.016868533004,13.1918848558411,-0.01,55,12,stringer,intrados,4602
1104,20.0738337800989,13.0423691020778,-0.01,55,13,stringer,intrados,4603
1183,20.1307990271938,12.8928533483144,-0.01,55,14,stringer,intrados,4604
1259,20.1877642742887,12.7433375945511,-0.01,55,15,stringer,intrados,4605
1332,20.2447295213835,12.5938218407877,-0.01,55,16,stringer,intrados,4606
1403,20.3016947684784,12.4443060870244,-0.01,55,17,stringer,intrados,4607
1472,20.3586600155733,12.294790333261,-0.01,55,18,stringer,intrados,4608
1538,20.4156252626681,12.1452745794977,-0.01,55,19,stringer,intrados,4609
1601,20.472590509763,11.9957588257344,-0.01,55,20,stringer,intrados,4610
1661,20.5295557568579,11.846243071971,-0.01,55,21,stringer,intrados,4611
56,19.6603512792229,15.1106853790212,-0.01,56,-2,rear spars,intrados,4612
56,20.872600739295,11.9289140181416,-0.01,56,-1,front spars,intrados,4613
53,19.7173165263178,14.9611696252579,-0.01,56,1,stringer,intrados,4614
141,19.7742817734127,14.8116538714946,-0.01,56,2,stringer,intrados,4615
229,19.8312470205075,14.6621381177312,-0.01,56,3,stringer,intrados,4616
317,19.8882122676024,14.5126223639679,-0.01,56,4,stringer,intrados,4617
405,19.9451775146973,14.3631066102045,-0.01,56,5,stringer,intrados,4618
494,20.0021427617922,14.2135908564412,-0.01,56,6,stringer,intrados,4619
583,20.059108008887,14.0640751026778,-0.01,56,7,stringer,intrados,4620
672,20.1160732559819,13.9145593489145,-0.01,56,8,stringer,intrados,4621
761,20.1730385030768,13.7650435951512,-0.01,56,9,stringer,intrados,4622
851,20.2300037501716,13.6155278413878,-0.01,56,10,stringer,intrados,4623
938,20.2869689972665,13.4660120876245,-0.01,56,11,stringer,intrados,4624
1023,20.3439342443614,13.3164963338611,-0.01,56,12,stringer,intrados,4625
1105,20.4008994914562,13.1669805800978,-0.01,56,13,stringer,intrados,4626
1184,20.4578647385511,13.0174648263344,-0.01,56,14,stringer,intrados,4627
1260,20.514829985646,12.8679490725711,-0.01,56,15,stringer,intrados,4628
1333,20.5717952327408,12.7184333188078,-0.01,56,16,stringer,intrados,4629
1404,20.6287604798357,12.5689175650444,-0.01,56,17,stringer,intrados,4630
1473,20.6857257269306,12.4194018112811,-0.01,56,18,stringer,intrados,4631
1539,20.7426909740254,12.2698860575177,-0.01,56,19,stringer,intrados,4632
1602,20.7996562211203,12.1203703037544,-0.01,56,20,stringer,intrados,4633
1662,20.8566214682152,11.970854549991,-0.01,56,21,stringer,intrados,4634
57,19.9874169905803,15.2352968570413,-0.01,57,-2,rear spars,intrados,4635
57,21.1797057751884,12.1059159550785,-0.01,57,-1,front spars,intrados,4636
54,20.0443822376751,15.0857811032779,-0.01,57,1,stringer,intrados,4637
142,20.10134748477,14.9362653495146,-0.01,57,2,stringer,intrados,4638
230,20.1583127318649,14.7867495957512,-0.01,57,3,stringer,intrados,4639
318,20.2152779789597,14.6372338419879,-0.01,57,4,stringer,intrados,4640
406,20.2722432260546,14.4877180882246,-0.01,57,5,stringer,intrados,4641
495,20.3292084731495,14.3382023344612,-0.01,57,6,stringer,intrados,4642
584,20.3861737202443,14.1886865806979,-0.01,57,7,stringer,intrados,4643
673,20.4431389673392,14.0391708269345,-0.01,57,8,stringer,intrados,4644
762,20.5001042144341,13.8896550731712,-0.01,57,9,stringer,intrados,4645
852,20.5570694615289,13.7401393194078,-0.01,57,10,stringer,intrados,4646
939,20.6140347086238,13.5906235656445,-0.01,57,11,stringer,intrados,4647
1024,20.6709999557187,13.4411078118812,-0.01,57,12,stringer,intrados,4648
1106,20.7279652028135,13.2915920581178,-0.01,57,13,stringer,intrados,4649
1185,20.7849304499084,13.1420763043545,-0.01,57,14,stringer,intrados,4650
1261,20.8418956970033,12.9925605505911,-0.01,57,15,stringer,intrados,4651
1334,20.8988609440982,12.8430447968278,-0.01,57,16,stringer,intrados,4652
1405,20.955826191193,12.6935290430644,-0.01,57,17,stringer,intrados,4653
1474,21.0127914382879,12.5440132893011,-0.01,57,18,stringer,intrados,4654
1540,21.0697566853828,12.3944975355378,-0.01,57,19,stringer,intrados,4655
1603,21.1267219324776,12.2449817817744,-0.01,57,20,stringer,intrados,4656
58,20.3144827019376,15.3599083350613,-0.01,58,-2,rear spars,intrados,4657
58,21.4868108110819,12.2829178920153,-0.01,58,-1,front spars,intrados,4658
55,20.3714479490324,15.2103925812979,-0.01,58,1,stringer,intrados,4659
143,20.4284131961273,15.0608768275346,-0.01,58,2,stringer,intrados,4660
231,20.4853784432222,14.9113610737713,-0.01,58,3,stringer,intrados,4661
319,20.542343690317,14.7618453200079,-0.01,58,4,stringer,intrados,4662
407,20.5993089374119,14.6123295662446,-0.01,58,5,stringer,intrados,4663
496,20.6562741845068,14.4628138124812,-0.01,58,6,stringer,intrados,4664
585,20.7132394316016,14.3132980587179,-0.01,58,7,stringer,intrados,4665
674,20.7702046786965,14.1637823049545,-0.01,58,8,stringer,intrados,4666
763,20.8271699257914,14.0142665511912,-0.01,58,9,stringer,intrados,4667
853,20.8841351728863,13.8647507974279,-0.01,58,10,stringer,intrados,4668
940,20.9411004199811,13.7152350436645,-0.01,58,11,stringer,intrados,4669
1025,20.998065667076,13.5657192899012,-0.01,58,12,stringer,intrados,4670
1107,21.0550309141709,13.4162035361378,-0.01,58,13,stringer,intrados,4671
1186,21.1119961612657,13.2666877823745,-0.01,58,14,stringer,intrados,4672
1262,21.1689614083606,13.1171720286111,-0.01,58,15,stringer,intrados,4673
1335,21.2259266554555,12.9676562748478,-0.01,58,16,stringer,intrados,4674
1406,21.2828919025503,12.8181405210845,-0.01,58,17,stringer,intrados,4675
1475,21.3398571496452,12.6686247673211,-0.01,58,18,stringer,intrados,4676
1541,21.3968223967401,12.5191090135578,-0.01,58,19,stringer,intrados,4677
1604,21.4537876438349,12.3695932597944,-0.01,58,20,stringer,intrados,4678
59,20.6415484132949,15.4845198130813,-0.01,59,-2,rear spars,intrados,4679
59,21.7939158469753,12.4599198289522,-0.01,59,-1,front spars,intrados,4680
56,20.6985136603898,15.335004059318,-0.01,59,1,stringer,intrados,4681
144,20.7554789074846,15.1854883055546,-0.01,59,2,stringer,intrados,4682
232,20.8124441545795,15.0359725517913,-0.01,59,3,stringer,intrados,4683
320,20.8694094016744,14.8864567980279,-0.01,59,4,stringer,intrados,4684
408,20.9263746487692,14.7369410442646,-0.01,59,5,stringer,intrados,4685
497,20.9833398958641,14.5874252905013,-0.01,59,6,stringer,intrados,4686
586,21.040305142959,14.4379095367379,-0.01,59,7,stringer,intrados,4687
675,21.0972703900538,14.2883937829746,-0.01,59,8,stringer,intrados,4688
764,21.1542356371487,14.1388780292112,-0.01,59,9,stringer,intrados,4689
854,21.2112008842436,13.9893622754479,-0.01,59,10,stringer,intrados,4690
941,21.2681661313384,13.8398465216845,-0.01,59,11,stringer,intrados,4691
1026,21.3251313784333,13.6903307679212,-0.01,59,12,stringer,intrados,4692
1108,21.3820966255282,13.5408150141579,-0.01,59,13,stringer,intrados,4693
1187,21.439061872623,13.3912992603945,-0.01,59,14,stringer,intrados,4694
1263,21.4960271197179,13.2417835066312,-0.01,59,15,stringer,intrados,4695
1336,21.5529923668128,13.0922677528678,-0.01,59,16,stringer,intrados,4696
1407,21.6099576139076,12.9427519991045,-0.01,59,17,stringer,intrados,4697
1476,21.6669228610025,12.7932362453411,-0.01,59,18,stringer,intrados,4698
1542,21.7238881080974,12.6437204915778,-0.01,59,19,stringer,intrados,4699
1605,21.7808533551923,12.4942047378145,-0.01,59,20,stringer,intrados,4700
60,20.9686141246522,15.6091312911013,-0.01,60,-2,rear spars,intrados,4701
60,22.1010208828687,12.636921765889,-0.01,60,-1,front spars,intrados,4702
57,21.0255793717471,15.459615537338,-0.01,60,1,stringer,intrados,4703
145,21.0825446188419,15.3100997835747,-0.01,60,2,stringer,intrados,4704
233,21.1395098659368,15.1605840298113,-0.01,60,3,stringer,intrados,4705
321,21.1964751130317,15.011068276048,-0.01,60,4,stringer,intrados,4706
409,21.2534403601265,14.8615525222846,-0.01,60,5,stringer,intrados,4707
498,21.3104056072214,14.7120367685213,-0.01,60,6,stringer,intrados,4708
587,21.3673708543163,14.5625210147579,-0.01,60,7,stringer,intrados,4709
676,21.4243361014111,14.4130052609946,-0.01,60,8,stringer,intrados,4710
765,21.481301348506,14.2634895072313,-0.01,60,9,stringer,intrados,4711
855,21.5382665956009,14.1139737534679,-0.01,60,10,stringer,intrados,4712
942,21.5952318426958,13.9644579997046,-0.01,60,11,stringer,intrados,4713
1027,21.6521970897906,13.8149422459412,-0.01,60,12,stringer,intrados,4714
1109,21.7091623368855,13.6654264921779,-0.01,60,13,stringer,intrados,4715
1188,21.7661275839804,13.5159107384145,-0.01,60,14,stringer,intrados,4716
1264,21.8230928310752,13.3663949846512,-0.01,60,15,stringer,intrados,4717
1337,21.8800580781701,13.2168792308879,-0.01,60,16,stringer,intrados,4718
1408,21.937023325265,13.0673634771245,-0.01,60,17,stringer,intrados,4719
1477,21.9939885723598,12.9178477233612,-0.01,60,18,stringer,intrados,4720
1543,22.0509538194547,12.7683319695978,-0.01,60,19,stringer,intrados,4721
61,21.2956798360095,15.7337427691214,-0.01,61,-2,rear spars,intrados,4722
61,22.4081259187621,12.8139237028258,-0.01,61,-1,front spars,intrados,4723
58,21.3526450831044,15.584227015358,-0.01,61,1,stringer,intrados,4724
146,21.4096103301992,15.4347112615947,-0.01,61,2,stringer,intrados,4725
234,21.4665755772941,15.2851955078313,-0.01,61,3,stringer,intrados,4726
322,21.523540824389,15.135679754068,-0.01,61,4,stringer,intrados,4727
410,21.5805060714838,14.9861640003046,-0.01,61,5,stringer,intrados,4728
499,21.6374713185787,14.8366482465413,-0.01,61,6,stringer,intrados,4729
588,21.6944365656736,14.687132492778,-0.01,61,7,stringer,intrados,4730
677,21.7514018127685,14.5376167390146,-0.01,61,8,stringer,intrados,4731
766,21.8083670598633,14.3881009852513,-0.01,61,9,stringer,intrados,4732
856,21.8653323069582,14.2385852314879,-0.01,61,10,stringer,intrados,4733
943,21.9222975540531,14.0890694777246,-0.01,61,11,stringer,intrados,4734
1028,21.9792628011479,13.9395537239612,-0.01,61,12,stringer,intrados,4735
1110,22.0362280482428,13.7900379701979,-0.01,61,13,stringer,intrados,4736
1189,22.0931932953377,13.6405222164346,-0.01,61,14,stringer,intrados,4737
1265,22.1501585424325,13.4910064626712,-0.01,61,15,stringer,intrados,4738
1338,22.2071237895274,13.3414907089079,-0.01,61,16,stringer,intrados,4739
1409,22.2640890366223,13.1919749551445,-0.01,61,17,stringer,intrados,4740
1478,22.3210542837171,13.0424592013812,-0.01,61,18,stringer,intrados,4741
1544,22.378019530812,12.8929434476179,-0.01,61,19,stringer,intrados,4742
62,21.6227455473668,15.8583542471414,-0.01,62,-2,rear spars,intrados,4743
62,22.7152309546555,12.9909256397627,-0.01,62,-1,front spars,intrados,4744
59,21.6797107944617,15.708838493378,-0.01,62,1,stringer,intrados,4745
147,21.7366760415566,15.5593227396147,-0.01,62,2,stringer,intrados,4746
235,21.7936412886514,15.4098069858514,-0.01,62,3,stringer,intrados,4747
323,21.8506065357463,15.260291232088,-0.01,62,4,stringer,intrados,4748
411,21.9075717828412,15.1107754783247,-0.01,62,5,stringer,intrados,4749
500,21.964537029936,14.9612597245613,-0.01,62,6,stringer,intrados,4750
589,22.0215022770309,14.811743970798,-0.01,62,7,stringer,intrados,4751
678,22.0784675241258,14.6622282170346,-0.01,62,8,stringer,intrados,4752
767,22.1354327712206,14.5127124632713,-0.01,62,9,stringer,intrados,4753
857,22.1923980183155,14.363196709508,-0.01,62,10,stringer,intrados,4754
944,22.2493632654104,14.2136809557446,-0.01,62,11,stringer,intrados,4755
1029,22.3063285125052,14.0641652019813,-0.01,62,12,stringer,intrados,4756
1111,22.3632937596001,13.9146494482179,-0.01,62,13,stringer,intrados,4757
1190,22.420259006695,13.7651336944546,-0.01,62,14,stringer,intrados,4758
1266,22.4772242537898,13.6156179406912,-0.01,62,15,stringer,intrados,4759
1339,22.5341895008847,13.4661021869279,-0.01,62,16,stringer,intrados,4760
1410,22.5911547479796,13.3165864331646,-0.01,62,17,stringer,intrados,4761
1479,22.6481199950744,13.1670706794012,-0.01,62,18,stringer,intrados,4762
1545,22.7050852421693,13.0175549256379,-0.01,62,19,stringer,intrados,4763
63,21.9498112587241,15.9829657251614,-0.01,63,-2,rear spars,intrados,4764
63,23.0223359905489,13.1679275766995,-0.01,63,-1,front spars,intrados,4765
60,22.006776505819,15.8334499713981,-0.01,63,1,stringer,intrados,4766
148,22.0637417529139,15.6839342176347,-0.01,63,2,stringer,intrados,4767
236,22.1207070000087,15.5344184638714,-0.01,63,3,stringer,intrados,4768
324,22.1776722471036,15.384902710108,-0.01,63,4,stringer,intrados,4769
412,22.2346374941985,15.2353869563447,-0.01,63,5,stringer,intrados,4770
501,22.2916027412933,15.0858712025814,-0.01,63,6,stringer,intrados,4771
590,22.3485679883882,14.936355448818,-0.01,63,7,stringer,intrados,4772
679,22.4055332354831,14.7868396950547,-0.01,63,8,stringer,intrados,4773
768,22.4624984825779,14.6373239412913,-0.01,63,9,stringer,intrados,4774
858,22.5194637296728,14.487808187528,-0.01,63,10,stringer,intrados,4775
945,22.5764289767677,14.3382924337646,-0.01,63,11,stringer,intrados,4776
1030,22.6333942238625,14.1887766800013,-0.01,63,12,stringer,intrados,4777
1112,22.6903594709574,14.039260926238,-0.01,63,13,stringer,intrados,4778
1191,22.7473247180523,13.8897451724746,-0.01,63,14,stringer,intrados,4779
1267,22.8042899651472,13.7402294187113,-0.01,63,15,stringer,intrados,4780
1340,22.861255212242,13.5907136649479,-0.01,63,16,stringer,intrados,4781
1411,22.9182204593369,13.4411979111846,-0.01,63,17,stringer,intrados,4782
1480,22.9751857064318,13.2916821574212,-0.01,63,18,stringer,intrados,4783
64,22.2768769700814,16.1075772031814,-0.01,64,-2,rear spars,intrados,4784
64,23.3294410264424,13.3449295136364,-0.01,64,-1,front spars,intrados,4785
61,22.3338422171763,15.9580614494181,-0.01,64,1,stringer,intrados,4786
149,22.3908074642712,15.8085456956548,-0.01,64,2,stringer,intrados,4787
237,22.447772711366,15.6590299418914,-0.01,64,3,stringer,intrados,4788
325,22.5047379584609,15.5095141881281,-0.01,64,4,stringer,intrados,4789
413,22.5617032055558,15.3599984343647,-0.01,64,5,stringer,intrados,4790
502,22.6186684526507,15.2104826806014,-0.01,64,6,stringer,intrados,4791
591,22.6756336997455,15.060966926838,-0.01,64,7,stringer,intrados,4792
680,22.7325989468404,14.9114511730747,-0.01,64,8,stringer,intrados,4793
769,22.7895641939353,14.7619354193114,-0.01,64,9,stringer,intrados,4794
859,22.8465294410301,14.612419665548,-0.01,64,10,stringer,intrados,4795
946,22.903494688125,14.4629039117847,-0.01,64,11,stringer,intrados,4796
1031,22.9604599352199,14.3133881580213,-0.01,64,12,stringer,intrados,4797
