558,32,7
559,33,7
560,34,7
561,35,7
562,36,7
563,37,7
564,38,7
565,39,7
566,40,7
567,41,7
568,42,7
569,43,7
570,44,7
571,45,7
572,46,7
573,47,7
574,48,7
575,49,7
576,50,7
577,51,7
578,52,7
579,53,7
580,54,7
581,55,7
582,56,7
583,57,7
584,58,7
585,59,7
586,60,7
587,61,7
588,62,7
589,63,7
590,64,7
591,65,7
592,66,7
593,67,7
594,68,7
595,69,7
596,70,7
597,71,7
598,72,7
599,73,7
600,74,7
601,75,7
602,76,7
603,77,7
604,78,7
605,79,7
606,80,7
607,81,7
608,82,7
609,83,7
610,84,7
611,85,7
612,86,7
613,87,7
614,88,7
615,89,7
616,90,7
617,91,7
618,-1,8
619,4,8
620,5,8
621,6,8
622,7,8
623,8,8
624,9,8
625,10,8
626,11,8
627,12,8
628,13,8
629,14,8
630,15,8
631,16,8
632,17,8
633,18,8
634,19,8
635,20,8
636,21,8
637,22,8
638,23,8
639,24,8
640,25,8
641,26,8
642,27,8
643,28,8
644,29,8
645,30,8
646,31,8
647,32,8
648,33,8
649,34,8
650,35,8
651,36,8
652,37,8
653,38,8
654,39,8
655,40,8
656,41,8
657,42,8
658,43,8
659,44,8
660,45,8
661,46,8
662,47,8
663,48,8
664,49,8
665,50,8
666,51,8
667,52,8
668,53,8
669,54,8
670,55,8
671,56,8
672,57,8
673,58,8
674,59,8
675,60,8
676,61,8
677,62,8
678,63,8
679,64,8
680,65,8
681,66,8
682,67,8
683,68,8
684,69,8
685,70,8
686,71,8
687,72,8
688,73,8
689,74,8
690,75,8
691,76,8
692,77,8
693,78,8
694,79,8
695,80,8
696,81,8
697,82,8
698,83,8
699,84,8
700,85,8
701,86,8
702,87,8
703,88,8
704,89,8
705,90,8
706,91,8
707,-1,9
708,4,9
709,5,9
710,6,9
711,7,9
712,8,9
713,9,9
714,10,9
715,11,9
716,12,9
717,13,9
718,14,9
719,15,9
720,16,9
721,17,9
722,18,9
723,19,9
724,20,9
725,21,9
726,22,9
727,23,9
728,24,9
729,25,9
730,26,9
731,27,9
732,28,9
733,29,9
734,30,9
735,31,9
736,32,9
737,33,9
738,34,9
739,35,9
740,36,9
741,37,9
742,38,9
743,39,9
744,40,9
745,41,9
746,42,9
747,43,9
748,44,9
749,45,9
750,46,9
751,47,9
752,48,9
753,49,9
754,50,9
755,51,9
756,52,9
757,53,9
758,54,9
759,55,9
760,56,9
761,57,9
762,58,9
763,59,9
764,60,9
765,61,9
766,62,9
767,63,9
768,64,9
769,65,9
770,66,9
771,67,9
772,68,9
773,69,9
774,70,9
775,71,9
776,72,9
777,73,9
778,74,9
779,75,9
780,76,9
781,77,9
782,78,9
783,79,9
784,80,9
785,81,9
786,82,9
787,83,9
788,84,9
789,85,9
790,86,9
791,87,9
792,88,9
793,89,9
794,90,9
795,91,9
796,-1,10
797,4,10
798,5,10
799,6,10
800,7,10
801,8,10
802,9,10
803,10,10
804,11,10
805,12,10
806,13,10
807,14,10
808,15,10
